Division,MatchDate,HomeTeam,AwayTeam,FTResult,EloDiff,FormDiff,H2H,IsDerby
E1,2011-08-20,Reading,Barnsley,2,157.17000000000007,2.9999999999999996,2.7750514991989013,0
E1,2011-08-20,Southampton,Millwall,1,-94.03999999999996,6.399999999999999,1.864146668039963,0
F1,2011-08-20,Ajaccio,Evian Thonon Gaillard,0,-39.36000000000013,-4.2,1.2119935912108033,0
F1,2011-08-20,Bordeaux,Auxerre,0,-12.1400000000001,0.7999999999999998,3.0,0
F1,2011-08-20,Brest,Lyon,0,-185.66000000000008,-4.2,2.9047619047619047,0
F1,2011-08-20,Caen,Lille,2,-136.17000000000007,3.0000000000000018,2.0,0
F1,2011-08-20,Dijon,Lorient,1,-143.13999999999987,-2.8000000000000003,0.5714285714285714,0
F1,2011-08-20,Nice,Toulouse,0,-77.77999999999997,-9.0,0.0,0
D1,2011-08-20,Augsburg,Hoffenheim,2,-65.33999999999992,-0.5999999999999996,0.3411764705882353,0
D1,2011-08-20,Bayern Munich,Hamburg,1,179.20000000000005,6.0,-1.4761904761904763,0
D1,2011-08-20,Dortmund,Nurnberg,1,155.4000000000001,4.199999999999999,1.1349192422427539,0
D1,2011-08-20,FC Koln,Kaiserslautern,0,-28.069999999999936,-1.0,-0.41713971800036626,0
D1,2011-08-20,Stuttgart,Leverkusen,2,-51.13999999999987,0.0,1.0,0
D1,2011-08-20,Werder Bremen,Freiburg,1,100.02999999999997,2.0,0.0,0
E1,2011-08-21,Middlesbrough,Birmingham,1,-87.81999999999994,6.4,2.340175953079179,0
E1,2011-08-21,West Ham,Leeds,0,123.97000000000003,0.5999999999999996,-0.6542124542124542,0
D1,2011-08-21,Hannover,Hertha,0,49.940000000000055,3.8,-0.5411764705882353,0
D1,2011-08-21,Mainz,Schalke 04,2,-0.35999999999989996,8.399999999999999,2.036575875486381,0
F1,2011-08-21,Marseille,St Etienne,0,157.3599999999999,-3.2,-2.0990936002685627,0
F1,2011-08-21,Montpellier,Rennes,1,-23.159999999999854,0.7999999999999998,0.0,0
F1,2011-08-21,Nancy,Sochaux,2,-35.299999999999955,1.2000000000000002,0.0,0
F1,2011-08-21,Paris SG,Valenciennes,1,43.0,-2.4000000000000004,0.436950146627566,0
D1,2011-08-26,Hertha,Stuttgart,1,-62.350000000000136,-0.7999999999999998,-1.5422373623606918,0
SP1,2011-08-27,Granada,Betis,2,-87.44000000000005,-1.9999999999999991,0.0,0
SP1,2011-08-27,Sp Gijon,Sociedad,2,52.289999999999964,-0.39999999999999947,0.0,0
SP1,2011-08-27,Valencia,Santander,1,146.43000000000006,0.7999999999999998,0.38095238095238093,0
F1,2011-08-27,Auxerre,Ajaccio,1,171.93000000000006,-1.2000000000000002,-2.3172161172161174,0
F1,2011-08-27,Evian Thonon Gaillard,Dijon,2,32.960000000000036,4.0,-0.9047619047619048,0
F1,2011-08-27,Lorient,Nancy,1,26.049999999999955,0.5999999999999996,1.0,0
F1,2011-08-27,Lyon,Montpellier,1,122.58999999999992,-2.4000000000000004,-0.4,0
F1,2011-08-27,Nice,Brest,0,5.110000000000127,-2.0,-2.5714285714285716,0
F1,2011-08-27,Valenciennes,Bordeaux,2,-21.74000000000001,-0.6000000000000001,0.8,0
D1,2011-08-27,Freiburg,Wolfsburg,1,-84.05999999999995,-3.2,-0.6,0
D1,2011-08-27,Hamburg,FC Koln,2,58.700000000000045,-1.6,-3.0,0
D1,2011-08-27,Hoffenheim,Werder Bremen,2,-46.8900000000001,0.0,-1.1848145412514406,0
D1,2011-08-27,Kaiserslautern,Bayern Munich,2,-209.83000000000015,-4.0,-0.8944281524926686,0
D1,2011-08-27,Leverkusen,Dortmund,0,-42.47000000000003,0.40000000000000036,-1.380952380952381,0
D1,2011-08-27,Nurnberg,Augsburg,1,66.32999999999993,-0.20000000000000018,0.0,1
E1,2011-08-27,Brighton,Peterboro,1,14.039999999999964,2.200000000000001,-3.0,0
E1,2011-08-27,Crystal Palace,Blackpool,0,-178.07000000000016,3.8,-1.123237502288958,0
E1,2011-08-27,Derby,Burnley,2,-64.71000000000004,7.799999999999999,-0.8709677419354839,0
E1,2011-08-27,Doncaster,Bristol City,0,-71.10000000000014,-5.2,0.0,0
E1,2011-08-27,Hull,Reading,1,-77.68000000000006,-1.5999999999999996,0.9451289758985588,0
E1,2011-08-27,Ipswich,Leeds,1,-9.569999999999936,-4.0,0.0,0
E1,2011-08-27,Leicester,Southampton,1,101.31999999999994,-7.999999999999998,0.4310850439882698,0
E1,2011-08-27,Middlesbrough,Coventry,0,95.62999999999988,9.2,1.247191011235955,0
E1,2011-08-27,Millwall,Barnsley,0,73.87000000000012,-0.1999999999999993,0.9328531314857771,0
E1,2011-08-27,Portsmouth,Cardiff,0,-74.55999999999995,-0.7999999999999989,2.52755905511811,0
E1,2011-08-28,Nottm Forest,West Ham,2,-85.01999999999998,-1.4000000000000004,0.8636950146627566,0
E1,2011-08-28,Watford,Birmingham,0,-164.76999999999998,-1.6,2.0146627565982405,0
SP1,2011-08-28,Ath Bilbao,Vallecano,0,107.31999999999994,-1.2000000000000002,-2.290280495759948,0
SP1,2011-08-28,Ath Madrid,Osasuna,0,40.00999999999999,-1.200000000000001,0.4202527009705182,0
SP1,2011-08-28,Getafe,Levante,0,5.350000000000136,2.8,-1.321528026794638,0
SP1,2011-08-28,Mallorca,Espanol,1,4.869999999999891,-0.8000000000000003,0.11979858091096361,0
SP1,2011-08-28,Sevilla,Malaga,1,46.710000000000036,0.7999999999999989,-0.4235294117647059,0
SP1,2011-08-28,Zaragoza,Real Madrid,2,-315.99,-3.0,1.1463986839281883,0
F1,2011-08-28,Lille,Marseille,1,-19.779999999999973,1.7999999999999998,-1.2,0
F1,2011-08-28,Rennes,Caen,1,29.480000000000018,-2.8,-2.7142857142857144,0
F1,2011-08-28,Sochaux,St Etienne,1,35.09999999999991,-1.0,1.1018997482261388,0
F1,2011-08-28,Toulouse,Paris SG,2,-29.809999999999945,4.6,2.3222247653925385,0
D1,2011-08-28,Hannover,Mainz,0,-9.769999999999982,-0.20000000000000107,-0.8571428571428571,0
D1,2011-08-28,Schalke 04,MGladbach,1,71.95999999999981,-2.6000000000000014,0.5238095238095238,0
SP1,2011-08-29,Barcelona,Villarreal,1,293.77,3.6,2.6445805021100064,0
I1,2011-09-09,Milan,Lazio,0,114.89999999999986,1.4000000000000004,0.3439070585385485,0
D1,2011-09-09,Augsburg,Leverkusen,2,-202.94999999999982,-6.799999999999999,0.0,0
D1,2011-09-10,Bayern Munich,Freiburg,1,252.72000000000003,6.799999999999999,0.0,0
D1,2011-09-10,Dortmund,Hertha,2,150.37999999999988,0.20000000000000018,2.8505494505494506,0
D1,2011-09-10,Mainz,Hoffenheim,2,45.309999999999945,0.40000000000000036,0.11151803698956235,0
D1,2011-09-10,MGladbach,Kaiserslautern,1,20.920000000000073,2.3999999999999995,1.0888532845044632,0
D1,2011-09-10,Stuttgart,Hannover,1,-9.740000000000009,-5.2,-0.7216012695409358,0
D1,2011-09-10,Werder Bremen,Hamburg,1,65.72999999999979,5.799999999999999,0.0,0
E1,2011-09-10,Barnsley,Leicester,0,-70.92999999999984,-0.7999999999999998,0.0,0
E1,2011-09-10,Blackpool,Ipswich,1,143.20000000000005,0.20000000000000018,-0.5058823529411764,0
E1,2011-09-10,Bristol City,Brighton,2,28.160000000000082,-4.4,1.954985120289383,0
E1,2011-09-10,Burnley,Middlesbrough,2,-48.97000000000003,-3.8000000000000007,-3.0,0
E1,2011-09-10,Cardiff,Doncaster,1,160.55999999999995,3.4000000000000004,-1.6489814602883954,0
E1,2011-09-10,Coventry,Derby,1,-8.600000000000136,-6.4,-3.0,0
E1,2011-09-10,Leeds,Crystal Palace,1,44.75,-4.199999999999999,0.0,0
E1,2011-09-10,Peterboro,Hull,2,-88.54999999999995,1.0,0.6476190476190476,0
E1,2011-09-10,Reading,Watford,2,115.0,-0.8000000000000003,0.0,0
E1,2011-09-10,Southampton,Nottm Forest,1,-72.73000000000002,4.0,-0.6190476190476191,0
E1,2011-09-10,West Ham,Portsmouth,1,135.7900000000002,2.799999999999999,2.998534440644846,0
SP1,2011-09-10,Real Madrid,Getafe,1,342.3399999999999,5.199999999999998,-0.27266068485625344,1
SP1,2011-09-10,Sociedad,Barcelona,0,-427.34000000000015,-3.4000000000000012,3.0,0
SP1,2011-09-10,Valencia,Ath Madrid,1,69.08999999999992,1.6000000000000014,-2.5073313782991202,0
SP1,2011-09-10,Villarreal,Sevilla,0,31.160000000000082,-8.2,0.9819792326296435,0
F1,2011-09-10,Ajaccio,Valenciennes,1,-129.22000000000003,1.0,-0.859552249481439,0
F1,2011-09-10,Bordeaux,Evian Thonon Gaillard,0,137.44000000000005,0.6000000000000005,1.0947345532781727,0
F1,2011-09-10,Caen,Toulouse,2,-24.899999999999864,-1.8000000000000007,0.47619047619047616,0
F1,2011-09-10,Dijon,Lyon,2,-236.51999999999998,-1.4000000000000004,0.0,0
F1,2011-09-10,Marseille,Rennes,2,116.61000000000013,-2.4000000000000004,1.0,0
F1,2011-09-10,Sochaux,Lorient,0,8.419999999999845,2.3999999999999995,2.5714285714285716,0
F1,2011-09-10,St Etienne,Lille,2,-150.21000000000004,-2.0,0.08890041810357982,0
I1,2011-09-10,Cesena,Napoli,2,-162.60000000000014,3.999999999999999,-2.2470588235294118,0
SP1,2011-09-11,Betis,Mallorca,1,2.5700000000001637,4.3999999999999995,1.1820179454312396,0
SP1,2011-09-11,Espanol,Ath Bilbao,1,-59.18999999999983,-5.8,-2.511781223293859,0
SP1,2011-09-11,Osasuna,Sp Gijon,1,33.99000000000001,2.0,0.3142857142857143,0
SP1,2011-09-11,Santander,Levante,0,1.8099999999999454,0.0,-2.32552586003006,0
SP1,2011-09-11,Vallecano,Zaragoza,0,-48.72000000000003,-0.40000000000000036,2.238095238095238,0
F1,2011-09-11,Montpellier,Nice,1,70.41000000000008,5.199999999999999,-0.22564102564102564,0
F1,2011-09-11,Nancy,Auxerre,0,-69.75999999999999,-4.6,0.0,0
F1,2011-09-11,Paris SG,Brest,1,125.50999999999999,4.0,-1.1294117647058823,0
D1,2011-09-11,FC Koln,Nurnberg,2,-37.47000000000003,1.0,-0.8234519537572751,0
D1,2011-09-11,Wolfsburg,Schalke 04,1,-76.25,-6.6,1.0,0
E1,2011-09-11,Birmingham,Millwall,1,127.86000000000013,0.39999999999999947,1.0,0
I1,2011-09-11,Catania,Siena,0,40.86999999999989,3.8,1.2271062271062272,0
I1,2011-09-11,Chievo,Novara,0,117.25999999999999,-2.3999999999999995,1.204724409448819,0
I1,2011-09-11,Fiorentina,Bologna,1,117.78999999999996,2.4000000000000004,-2.8,0
I1,2011-09-11,Genoa,Atalanta,0,58.80000000000018,0.9999999999999991,-0.6190476190476191,0
I1,2011-09-11,Juventus,Parma,1,63.559999999999945,-3.8,-1.0952380952380953,0
I1,2011-09-11,Lecce,Udinese,2,-161.0999999999999,-1.0,1.021165867963665,0
I1,2011-09-11,Palermo,Inter,1,-170.27999999999997,-2.200000000000001,1.0325947628639442,0
I1,2011-09-11,Roma,Cagliari,2,79.60000000000014,5.4,0.38823529411764707,0
SP1,2011-09-12,Malaga,Granada,1,122.43000000000006,0.20000000000000018,0.0,0
D1,2011-09-16,Freiburg,Stuttgart,2,-107.88999999999987,-1.1999999999999997,1.597802197802198,0
D1,2011-09-17,Hamburg,MGladbach,2,-13.900000000000091,-7.199999999999999,-0.5238095238095238,0
D1,2011-09-17,Hertha,Augsburg,0,114.01999999999998,6.6000000000000005,-1.23003663003663,0
D1,2011-09-17,Hoffenheim,Wolfsburg,1,12.11999999999989,2.999999999999999,1.701182179192273,0
D1,2011-09-17,Kaiserslautern,Mainz,1,-56.929999999999836,-2.0000000000000004,1.0,0
D1,2011-09-17,Leverkusen,FC Koln,2,169.06999999999994,4.199999999999999,0.0,1
D1,2011-09-17,Nurnberg,Werder Bremen,0,-58.19999999999982,-3.0,1.0,0
SP1,2011-09-17,Barcelona,Osasuna,1,343.69000000000005,-0.3999999999999986,2.8095238095238093,0
SP1,2011-09-17,Granada,Villarreal,1,-201.8900000000001,1.2000000000000002,1.4516129032258065,0
SP1,2011-09-17,Mallorca,Malaga,2,-33.569999999999936,-1.1999999999999997,0.8571428571428571,0
SP1,2011-09-17,Sevilla,Sociedad,1,95.94999999999982,1.9999999999999991,1.9374694675134343,0
SP1,2011-09-17,Sp Gijon,Valencia,2,-152.52999999999997,-7.6000000000000005,0.0,0
F1,2011-09-17,Auxerre,Caen,0,75.1400000000001,3.0,0.0,0
F1,2011-09-17,Brest,Montpellier,0,-76.06999999999994,-5.6000000000000005,0.42976897217652527,0
F1,2011-09-17,Lille,Sochaux,0,135.29999999999995,1.9999999999999982,3.0,0
F1,2011-09-17,Lorient,St Etienne,1,28.809999999999945,2.1999999999999993,3.0,0
F1,2011-09-17,Nice,Ajaccio,1,58.820000000000164,-2.4000000000000004,1.4138367754880943,0
F1,2011-09-17,Toulouse,Bordeaux,1,-14.419999999999845,1.0,0.0,0
F1,2011-09-17,Valenciennes,Dijon,1,83.3900000000001,-5.6,0.17040317689200168,0
E1,2011-09-17,Barnsley,Watford,0,-21.579999999999927,0.0,1.4281524926686218,0
E1,2011-09-17,Blackpool,Cardiff,0,49.090000000000146,0.0,-2.142857142857143,0
E1,2011-09-17,Crystal Palace,Middlesbrough,2,-119.69000000000005,-3.0,-2.142857142857143,0
E1,2011-09-17,Hull,Portsmouth,1,22.590000000000146,3.999999999999999,-0.38163838359174707,0
E1,2011-09-17,Leeds,Bristol City,1,37.200000000000045,2.0,-1.3007293923764762,0
E1,2011-09-17,Leicester,Brighton,1,62.27000000000021,-4.4,0.0,0
E1,2011-09-17,Millwall,West Ham,0,-140.77999999999997,-6.800000000000001,0.0,1
E1,2011-09-17,Nottm Forest,Derby,2,72.15000000000009,-3.2,-0.9297937758924553,0
E1,2011-09-17,Peterboro,Burnley,1,-83.27999999999997,-1.0000000000000004,2.9340498290180754,0
E1,2011-09-17,Reading,Doncaster,1,174.25,0.20000000000000018,-0.8095238095238095,0
I1,2011-09-17,Cagliari,Novara,1,107.96000000000004,-2.4000000000000004,-1.2352941176470589,0
I1,2011-09-17,Inter,Roma,0,118.76999999999998,1.8000000000000007,2.600783540312844,0
E1,2011-09-18,Southampton,Birmingham,1,-181.22000000000003,3.2,-0.5531135531135531,0
D1,2011-09-18,Hannover,Dortmund,1,-100.58000000000015,-0.7999999999999998,-1.2343004936255921,0
D1,2011-09-18,Schalke 04,Bayern Munich,2,-141.55999999999995,-3.0,0.10135196996978668,0
SP1,2011-09-18,Ath Bilbao,Betis,2,27.24000000000001,-6.199999999999999,-2.2903225806451615,0
SP1,2011-09-18,Ath Madrid,Santander,1,81.13000000000011,3.0,2.176470588235294,0
SP1,2011-09-18,Getafe,Vallecano,2,36.87999999999988,-1.2000000000000002,1.0,0
SP1,2011-09-18,Levante,Real Madrid,1,-340.93000000000006,-8.599999999999998,2.6402930402930402,0
SP1,2011-09-18,Zaragoza,Espanol,1,8.059999999999945,1.8000000000000003,-2.472140762463343,0
F1,2011-09-18,Evian Thonon Gaillard,Paris SG,0,-167.45000000000005,-5.799999999999998,1.1882869608754738,0
F1,2011-09-18,Lyon,Marseille,1,7.289999999999964,6.800000000000001,-1.312087912087912,0
F1,2011-09-18,Rennes,Nancy,0,56.450000000000045,6.199999999999999,0.9291371023117418,0
I1,2011-09-18,Atalanta,Palermo,1,-59.0300000000002,-1.799999999999999,-2.225806451612903,0
I1,2011-09-18,Bologna,Lecce,2,3.3299999999999272,-2.8000000000000003,0.0,0
I1,2011-09-18,Catania,Cesena,1,50.66000000000008,2.2,-1.5014191106906338,0
I1,2011-09-18,Lazio,Genoa,2,67.72000000000003,1.7999999999999998,2.6502258576486386,0
I1,2011-09-18,Napoli,Milan,1,-96.09999999999991,-0.39999999999999947,-1.1083555479897376,0
I1,2011-09-18,Parma,Chievo,1,6.7800000000002,0.0,-2.585172978107369,0
I1,2011-09-18,Siena,Juventus,2,-118.06999999999994,-1.1999999999999993,-2.6,0
I1,2011-09-18,Udinese,Fiorentina,1,39.98000000000002,1.9999999999999991,0.0,0
E1,2011-09-19,Ipswich,Coventry,1,-5.110000000000127,-2.0,-0.4711110772024323,0
I1,2011-09-20,Novara,Inter,1,-306.33000000000015,-2.1999999999999993,0.13087761962663616,0
SP1,2011-09-20,Osasuna,Sevilla,0,-35.50999999999999,-4.2,0.5307036031791748,0
SP1,2011-09-20,Sociedad,Granada,1,81.32000000000016,0.6000000000000005,0.0,0
SP1,2011-09-20,Villarreal,Mallorca,1,99.46000000000004,-2.0,0.1735166436511509,0
F1,2011-09-20,Bordeaux,Lille,0,-120.70000000000005,-3.3999999999999986,0.0,0
SP1,2011-09-21,Ath Madrid,Sp Gijon,1,78.43000000000006,4.800000000000001,-1.2391503387657938,0
SP1,2011-09-21,Malaga,Ath Bilbao,1,-7.930000000000064,3.8000000000000003,0.1750003576282097,0
SP1,2011-09-21,Santander,Real Madrid,0,-344.09000000000015,-7.4,-0.3543307086614173,0
SP1,2011-09-21,Valencia,Barcelona,0,-235.74,1.9999999999999982,-0.9423810541093173,0
SP1,2011-09-21,Vallecano,Levante,2,-41.01999999999998,0.7999999999999998,-0.9647058823529412,0
F1,2011-09-21,Ajaccio,Montpellier,2,-138.72000000000003,-2.6000000000000005,0.6989349040192877,0
F1,2011-09-21,Caen,Lyon,1,-167.6199999999999,-7.6000000000000005,1.6666666666666667,0
F1,2011-09-21,Dijon,Brest,1,-43.940000000000055,1.4000000000000004,-1.0,0
F1,2011-09-21,Lorient,Auxerre,0,-34.91000000000008,1.5999999999999996,1.3672110885831614,0
F1,2011-09-21,Marseille,Evian Thonon Gaillard,1,228.37999999999988,-2.8000000000000007,0.9416270570911949,0
F1,2011-09-21,Nancy,Valenciennes,0,-1.2000000000000455,-1.4,1.6484321355001144,0
F1,2011-09-21,Paris SG,Nice,1,136.48000000000002,4.200000000000001,0.0,0
F1,2011-09-21,Sochaux,Rennes,2,-17.680000000000064,-1.2000000000000002,-1.9318681318681319,0
F1,2011-09-21,St Etienne,Toulouse,0,-32.52999999999997,-6.0,1.0821114369501466,0
I1,2011-09-21,Cesena,Lazio,2,-143.80000000000018,-2.8,0.0,0
I1,2011-09-21,Chievo,Napoli,1,-105.08000000000015,-3.0,0.24705882352941178,0
I1,2011-09-21,Fiorentina,Parma,1,55.47999999999979,-1.1999999999999993,0.8571428571428571,0
I1,2011-09-21,Genoa,Catania,1,25.420000000000073,1.799999999999999,0.0,0
I1,2011-09-21,Juventus,Bologna,0,125.87000000000012,6.6000000000000005,-2.702853873113511,0
I1,2011-09-21,Lecce,Atalanta,2,-18.61999999999989,-1.1999999999999993,-2.993671393094609,0
I1,2011-09-21,Milan,Udinese,0,98.94000000000005,-5.8,-0.05466863505796454,0
I1,2011-09-21,Palermo,Cagliari,1,28.090000000000146,-1.5999999999999996,-0.42857142857142855,0
I1,2011-09-22,Roma,Siena,0,118.02999999999997,2.2,2.4282749359052618,0
SP1,2011-09-22,Betis,Zaragoza,1,9.190000000000055,4.199999999999999,1.9560117302052786,0
SP1,2011-09-22,Espanol,Getafe,1,5.940000000000055,0.3999999999999999,2.088422081094284,0
D1,2011-09-23,Stuttgart,Hamburg,2,69.50999999999999,6.0,1.8,0
E1,2011-09-23,Brighton,Leeds,0,-44.950000000000045,0.0,0.25541508455995776,0
E1,2011-09-24,Birmingham,Barnsley,0,185.30999999999995,1.0,-2.614298302834712,0
E1,2011-09-24,Bristol City,Hull,0,-48.79000000000019,-6.4,-0.21407624633431085,0
E1,2011-09-24,Burnley,Southampton,0,40.580000000000155,-5.0,1.0,0
E1,2011-09-24,Coventry,Reading,0,-103.06999999999994,1.4000000000000004,-2.2235854239150337,0
E1,2011-09-24,Derby,Millwall,1,-56.190000000000055,3.0,0.501466275659824,0
E1,2011-09-24,Doncaster,Crystal Palace,1,-69.81999999999994,-2.4000000000000004,2.3142857142857145,0
E1,2011-09-24,Middlesbrough,Ipswich,0,123.44000000000005,3.4000000000000004,0.0,0
E1,2011-09-24,Portsmouth,Blackpool,1,-104.06000000000017,-2.8000000000000003,0.2823529411764706,0
E1,2011-09-24,Watford,Nottm Forest,2,-38.6400000000001,3.8000000000000003,-0.9516256394410684,0
E1,2011-09-24,West Ham,Peterboro,1,223.64999999999986,4.000000000000002,0.0989010989010989,0
D1,2011-09-24,Augsburg,Hannover,0,-134.5,-4.199999999999999,0.0,0
D1,2011-09-24,Bayern Munich,Leverkusen,1,88.97000000000003,4.999999999999998,2.3877593060249787,0
D1,2011-09-24,Mainz,Dortmund,2,-119.0300000000002,0.0,3.0,0
D1,2011-09-24,MGladbach,Nurnberg,1,-7.220000000000027,0.5999999999999996,1.9957274086733603,0
D1,2011-09-24,Schalke 04,Freiburg,1,121.13999999999987,2.4000000000000004,-1.624343791966793,0
D1,2011-09-24,Wolfsburg,Kaiserslautern,1,42.299999999999955,-0.7999999999999998,-0.5238095238095238,0
SP1,2011-09-24,Ath Bilbao,Villarreal,0,-57.960000000000036,-2.4,1.6097784288591832,0
SP1,2011-09-24,Barcelona,Ath Madrid,1,309.8399999999999,-0.1999999999999993,2.1706959706959705,0
SP1,2011-09-24,Real Madrid,Vallecano,1,381.95000000000005,2.0,0.7411764705882353,0
SP1,2011-09-24,Sevilla,Valencia,1,-72.44000000000005,-2.0,1.2,0
F1,2011-09-24,Evian Thonon Gaillard,Caen,2,-68.04999999999995,-1.5999999999999996,-0.6273959223538029,0
F1,2011-09-24,Lille,Lorient,0,138.83999999999992,1.2000000000000002,-0.6281800391389433,0
F1,2011-09-24,Lyon,Bordeaux,1,109.25,3.999999999999999,-0.6,0
F1,2011-09-24,Montpellier,Paris SG,2,-56.580000000000155,-1.200000000000001,0.8941176470588236,0
F1,2011-09-24,Nice,Dijon,0,40.11000000000013,-1.6000000000000005,-1.2629555026551913,0
F1,2011-09-24,Toulouse,Nancy,1,38.950000000000045,4.4,0.0,0
F1,2011-09-24,Valenciennes,Marseille,0,-154.12999999999988,0.6000000000000001,0.0,0
I1,2011-09-24,Bologna,Inter,2,-238.70000000000005,-1.2000000000000002,1.6870816646011662,0
I1,2011-09-24,Milan,Cesena,1,260.97,2.4000000000000004,-0.2873900293255132,0
I1,2011-09-24,Napoli,Fiorentina,0,53.91000000000008,0.0,0.0,0
D1,2011-09-25,FC Koln,Hoffenheim,1,-69.05999999999995,-2.0,-2.0952380952380953,0
D1,2011-09-25,Werder Bremen,Hertha,1,43.5,0.3999999999999986,1.821515220874342,0
E1,2011-09-25,Cardiff,Leicester,0,26.649999999999864,-2.0,-0.7466955058880077,0
SP1,2011-09-25,Granada,Osasuna,0,-141.76,-2.1999999999999997,1.8071053595409596,0
SP1,2011-09-25,Levante,Espanol,1,-1.7999999999999545,1.4000000000000004,0.5238095238095238,0
SP1,2011-09-25,Mallorca,Sociedad,1,21.1099999999999,-4.3999999999999995,-0.6588235294117647,0
SP1,2011-09-25,Sp Gijon,Santander,0,2.7000000000000455,-1.6,-1.7206690269808327,0
SP1,2011-09-25,Zaragoza,Malaga,0,-28.5,-3.8,0.0,0
F1,2011-09-25,Auxerre,Sochaux,1,31.37000000000012,0.1999999999999993,0.0,0
F1,2011-09-25,Brest,Ajaccio,0,62.65000000000009,-1.5999999999999996,0.4838709677419355,0
F1,2011-09-25,Rennes,St Etienne,0,50.02999999999997,6.799999999999999,1.2196313026492491,0
I1,2011-09-25,Atalanta,Novara,1,88.33000000000015,2.6000000000000005,0.8095238095238095,0
I1,2011-09-25,Cagliari,Udinese,0,-124.83999999999992,-2.200000000000001,-1.0266145769747284,0
I1,2011-09-25,Catania,Juventus,0,-81.91999999999985,-2.2,0.0,0
I1,2011-09-25,Chievo,Genoa,1,-21.549999999999955,-2.999999999999999,0.8764044943820225,0
I1,2011-09-25,Lazio,Palermo,0,47.180000000000064,-0.7999999999999989,2.2345440240326155,0
I1,2011-09-25,Parma,Roma,2,-81.84000000000015,1.3999999999999995,0.047619047619047616,0
I1,2011-09-25,Siena,Lecce,1,27.00999999999999,-1.0,1.8105217180666315,0
SP1,2011-09-26,Getafe,Betis,1,-23.190000000000055,-10.599999999999998,-0.16535433070866143,0
E1,2011-09-27,Brighton,Crystal Palace,2,10.769999999999982,3.9999999999999996,0.0,0
E1,2011-09-27,Bristol City,Reading,2,-85.91000000000008,-2.1999999999999997,1.2857142857142858,0
E1,2011-09-27,Burnley,Nottm Forest,1,-15.549999999999955,-0.7999999999999998,2.0239374694675134,0
E1,2011-09-27,Coventry,Blackpool,0,-147.42000000000007,0.0,-0.2,0
E1,2011-09-27,Derby,Barnsley,0,-11.930000000000064,2.5999999999999996,-1.0,0
E1,2011-09-27,Doncaster,Hull,0,-137.1300000000001,-4.799999999999999,-0.42857142857142855,0
E1,2011-09-27,Portsmouth,Peterboro,2,80.68999999999983,-0.40000000000000036,-0.24958798754806813,0
E1,2011-09-27,Watford,Millwall,1,-22.680000000000064,3.400000000000001,-1.0952380952380953,0
E1,2011-09-27,West Ham,Ipswich,2,191.43000000000006,3.4000000000000012,-1.0,0
E1,2011-09-28,Cardiff,Southampton,1,92.96000000000004,-2.3999999999999986,-0.5294117647058824,0
E1,2011-09-28,Middlesbrough,Leicester,0,46.649999999999864,2.0000000000000018,-0.6,0
D1,2011-09-30,Kaiserslautern,Stuttgart,2,-88.58999999999992,-2.6,1.235897435897436,0
I1,2011-10-01,Inter,Napoli,2,47.159999999999854,-0.39999999999999947,-0.6480938416422287,0
I1,2011-10-01,Roma,Atalanta,1,95.95000000000005,-3.6000000000000005,0.6705882352941176,0
E1,2011-10-01,Barnsley,Coventry,1,15.789999999999964,0.1999999999999993,-1.220999928474358,0
E1,2011-10-01,Blackpool,Bristol City,1,128.97000000000003,2.2000000000000006,0.6,0
E1,2011-10-01,Crystal Palace,West Ham,0,-173.94999999999982,-3.0000000000000004,0.0,1
E1,2011-10-01,Hull,Cardiff,1,-33.200000000000045,0.8000000000000007,2.503639276722362,0
E1,2011-10-01,Ipswich,Brighton,1,35.49000000000001,4.799999999999999,0.8592375366568915,0
E1,2011-10-01,Leeds,Portsmouth,1,25.589999999999918,4.0,1.4823529411764707,0
E1,2011-10-01,Leicester,Derby,1,70.69999999999982,-0.40000000000000036,0.0,1
E1,2011-10-01,Millwall,Burnley,2,-20.99000000000001,-3.8000000000000003,2.772522872095793,0
E1,2011-10-01,Peterboro,Doncaster,2,45.91000000000008,1.5999999999999996,0.0,0
E1,2011-10-01,Reading,Middlesbrough,0,-3.8400000000001455,0.40000000000000036,0.8183233130893887,0
E1,2011-10-01,Southampton,Watford,1,-0.01999999999998181,-0.39999999999999947,-0.40114442664225225,0
D1,2011-10-01,Dortmund,Augsburg,1,213.01,2.5999999999999996,1.0215264187866928,0
D1,2011-10-01,Freiburg,MGladbach,1,-80.34999999999991,-9.0,1.247191011235955,0
D1,2011-10-01,Hertha,FC Koln,1,24.779999999999973,-2.0,-2.7142857142857144,0
D1,2011-10-01,Hoffenheim,Bayern Munich,0,-221.49,-4.199999999999999,-1.0476190476190477,0
D1,2011-10-01,Leverkusen,Wolfsburg,1,88.36999999999989,-1.4000000000000004,0.8768328445747801,0
D1,2011-10-01,Nurnberg,Mainz,0,-5.650000000000091,4.8,2.193945127719962,0
SP1,2011-10-01,Malaga,Getafe,1,68.34000000000015,4.799999999999999,0.09523809523809523,0
SP1,2011-10-01,Osasuna,Mallorca,0,43.12999999999988,-0.5999999999999996,-0.6823529411764706,0
SP1,2011-10-01,Santander,Vallecano,0,37.90000000000009,-1.3999999999999995,1.0,0
SP1,2011-10-01,Valencia,Granada,1,244.22000000000003,2.4000000000000004,-2.5058823529411764,0
